requete;11pt_avg;P_1;P_10;P_100;P_1000;P_15;P_2;P_20;P_200;P_30;P_5;P_50;P_500;Rndcg;Rprec;bpref;iprec_at_recall_0.00;iprec_at_recall_0.10;iprec_at_recall_0.20;iprec_at_recall_0.30;iprec_at_recall_0.40;iprec_at_recall_0.50;iprec_at_recall_0.60;iprec_at_recall_0.70;iprec_at_recall_0.80;iprec_at_recall_0.90;iprec_at_recall_1.00;map;ndcg;ndcg_cut_10;ndcg_cut_100;ndcg_cut_1000;ndcg_cut_15;ndcg_cut_20;ndcg_cut_200;ndcg_cut_30;ndcg_cut_5;ndcg_cut_500;ndcg_rel;num_rel;num_rel_ret;num_ret;recall_1;recall_10;recall_100;recall_1000;recall_15;recall_2;recall_20;recall_200;recall_30;recall_5;recall_50;recall_500;recip_rank;relative_P_1;relative_P_10;relative_P_100;relative_P_1000;relative_P_15;relative_P_2;relative_P_20;relative_P_200;relative_P_30;relative_P_5;relative_P_50;relative_P_500;set_F;set_P;set_map;set_recall;set_relative_P;success_1;success_10;success_5
275;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;24;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
276;0.0455;0.0;0.3000;0.0600;0.0090;0.2000;0.0;0.1500;0.0450;0.1000;0.4000;0.0;0.0180;0.0488;0.0452;0.0442;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0082;0.0414;0.0904;0.0450;0.0414;0.0700;0.0603;0.0414;0.0499;0.1052;0.0414;0.0425;199;9;0.0;0.0;0.0151;0.0302;0.0452;0.0151;0.0;0.0151;0.0452;0.0151;0.0101;0.0;0.0452;0.3333;0.0;0.3000;0.0600;0.0452;0.2000;0.0;0.1500;0.0452;0.1000;0.4000;0.0;0.0452;0.0150;0.0090;0.0004;0.0452;0.0452;0.0000;1.0000;1.0000
277;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;62;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
278;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
279;0.0017;0.0;0.0000;0.0100;0.0050;0.0000;0.0;0.0000;0.0100;0.0000;0.0000;0.0;0.0080;0.0096;0.0102;0.0484;0.0183;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0007;0.0273;0.0000;0.0110;0.0273;0.0000;0.0000;0.0159;0.0000;0.0000;0.0239;0.0270;98;5;0.0;0.0;0.0000;0.0102;0.0510;0.0000;0.0;0.0000;0.0204;0.0000;0.0000;0.0;0.0408;0.0167;0.0;0.0000;0.0102;0.0510;0.0000;0.0;0.0000;0.0204;0.0000;0.0000;0.0;0.0408;0.0091;0.0050;0.0003;0.0510;0.0510;0.0000;0.0000;0.0000
280;0.0909;0.0;0.1000;0.0500;0.0110;0.0667;0.0;0.0500;0.0250;0.0667;0.2000;0.0;0.0200;0.1209;0.0272;0.0584;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0077;0.0620;0.0991;0.0509;0.0620;0.0786;0.0663;0.0376;0.0625;0.1450;0.0597;0.0631;184;11;0.0;0.0;0.0054;0.0272;0.0598;0.0054;0.0;0.0054;0.0272;0.0109;0.0054;0.0;0.0543;1.0000;0.0;0.1000;0.0500;0.0598;0.0667;0.0;0.0500;0.0272;0.0667;0.2000;0.0;0.0543;0.0186;0.0110;0.0007;0.0598;0.0598;1.0000;1.0000;1.0000
281;0.0364;0.0;0.2000;0.0600;0.0090;0.2667;0.0;0.2000;0.0400;0.1333;0.4000;0.0;0.0180;0.0815;0.0571;0.0833;0.4000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0153;0.0866;0.0976;0.0678;0.0866;0.1317;0.1186;0.0769;0.1006;0.1504;0.0866;0.0880;105;9;0.0;0.0;0.0190;0.0571;0.0857;0.0381;0.0;0.0381;0.0762;0.0381;0.0190;0.0;0.0857;0.3333;0.0;0.2000;0.0600;0.0857;0.2667;0.0;0.2000;0.0762;0.1333;0.4000;0.0;0.0857;0.0163;0.0090;0.0008;0.0857;0.0857;0.0000;1.0000;1.0000
282;0.0941;0.0;0.1000;0.1200;0.0230;0.2000;0.0;0.1500;0.0750;0.1667;0.2000;0.0;0.0400;0.2406;0.0743;0.1103;1.0000;0.0355;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0170;0.1240;0.1804;0.1419;0.1240;0.2213;0.1889;0.0985;0.1900;0.2533;0.1151;0.1282;202;23;0.0;0.0;0.0050;0.0594;0.1139;0.0149;0.0;0.0149;0.0743;0.0248;0.0050;0.0;0.0990;1.0000;0.0;0.1000;0.1200;0.1139;0.2000;0.0;0.1500;0.0750;0.1667;0.2000;0.0;0.0990;0.0383;0.0230;0.0026;0.1139;0.1139;1.0000;1.0000;1.0000
283;0.0727;0.0;0.4000;0.0800;0.0090;0.2667;0.0;0.2500;0.0450;0.2000;0.8000;0.0;0.0180;0.1345;0.0833;0.0922;0.8000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0360;0.1105;0.1713;0.1064;0.1105;0.1436;0.1627;0.1105;0.1455;0.2640;0.1105;0.1151;96;9;0.0;0.0;0.0417;0.0833;0.0938;0.0417;0.0;0.0521;0.0938;0.0625;0.0417;0.0;0.0938;0.5000;0.0;0.4000;0.0833;0.0938;0.2667;0.0;0.2500;0.0938;0.2000;0.8000;0.0;0.0938;0.0164;0.0090;0.0008;0.0938;0.0938;0.0000;1.0000;1.0000
284;0.0364;0.0;0.4000;0.1300;0.0200;0.3333;0.0;0.3000;0.0950;0.2667;0.2000;0.0;0.0380;0.1519;0.0830;0.0863;0.4000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0196;0.1228;0.2249;0.1463;0.1228;0.2346;0.2435;0.1288;0.2257;0.1696;0.1211;0.1284;229;20;0.0;0.0;0.0175;0.0568;0.0873;0.0218;0.0;0.0262;0.0830;0.0349;0.0044;0.0;0.0830;0.3333;0.0;0.4000;0.1300;0.0873;0.3333;0.0;0.3000;0.0950;0.2667;0.2000;0.0;0.0830;0.0325;0.0200;0.0017;0.0873;0.0873;0.0000;1.0000;1.0000
285;0.0364;0.0;0.2000;0.0700;0.0090;0.1333;0.0;0.1500;0.0450;0.1333;0.4000;0.0;0.0180;0.0425;0.0419;0.0405;0.4000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0065;0.0462;0.0823;0.0528;0.0462;0.0686;0.0723;0.0475;0.0681;0.1223;0.0462;0.0471;215;9;0.0;0.0;0.0093;0.0326;0.0419;0.0093;0.0;0.0140;0.0419;0.0186;0.0093;0.0;0.0419;0.2500;0.0;0.2000;0.0700;0.0419;0.1333;0.0;0.1500;0.0450;0.1333;0.4000;0.0;0.0419;0.0148;0.0090;0.0004;0.0419;0.0419;0.0000;1.0000;1.0000
286;0.0303;0.0;0.2000;0.0300;0.0060;0.1333;0.0;0.1000;0.0200;0.0667;0.2000;0.0;0.0080;0.0352;0.0325;0.0481;0.3333;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0052;0.0390;0.0617;0.0241;0.0390;0.0506;0.0436;0.0290;0.0349;0.0437;0.0290;0.0392;123;6;0.0;0.0;0.0163;0.0244;0.0488;0.0163;0.0;0.0163;0.0325;0.0163;0.0081;0.0;0.0325;0.2000;0.0;0.2000;0.0300;0.0488;0.1333;0.0;0.1000;0.0325;0.0667;0.2000;0.0;0.0325;0.0107;0.0060;0.0003;0.0488;0.0488;0.0000;1.0000;1.0000
287;0.0130;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.0000;0.0;0.0020;0.0354;0.0213;0.0208;0.1429;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0030;0.0259;0.0524;0.0259;0.0259;0.0434;0.0376;0.0259;0.0304;0.0000;0.0259;0.0266;47;1;0.0;0.0;0.0213;0.0213;0.0213;0.0213;0.0;0.0213;0.0213;0.0213;0.0000;0.0;0.0213;0.1429;0.0;0.1000;0.0213;0.0213;0.0667;0.0;0.0500;0.0213;0.0333;0.0000;0.0;0.0213;0.0019;0.0010;0.0000;0.0213;0.0213;0.0000;1.0000;0.0000
288;0.0107;0.0;0.0000;0.0500;0.0100;0.0667;0.0;0.1000;0.0300;0.0667;0.0000;0.0;0.0200;0.0305;0.0350;0.0689;0.1176;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0044;0.0558;0.0000;0.0359;0.0558;0.0219;0.0344;0.0371;0.0268;0.0000;0.0558;0.0547;143;10;0.0;0.0;0.0000;0.0350;0.0699;0.0070;0.0;0.0140;0.0420;0.0140;0.0000;0.0;0.0699;0.0909;0.0;0.0000;0.0500;0.0699;0.0667;0.0;0.1000;0.0420;0.0667;0.0000;0.0;0.0699;0.0175;0.0100;0.0007;0.0699;0.0699;0.0000;0.0000;0.0000
289;0.0003;0.0;0.0000;0.0000;0.0010;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0020;0.0014;0.0000;0.0163;0.0038;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0001;0.0056;0.0000;0.0000;0.0056;0.0000;0.0000;0.0000;0.0000;0.0000;0.0056;0.0056;47;1;0.0;0.0;0.0000;0.0000;0.0213;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0213;0.0038;0.0;0.0000;0.0000;0.0213;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0213;0.0019;0.0010;0.0000;0.0213;0.0213;0.0000;0.0000;0.0000
290;0.0057;0.0;0.0000;0.0100;0.0010;0.0000;0.0;0.0500;0.0050;0.0333;0.0000;0.0;0.0020;0.0267;0.0333;0.0322;0.0625;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0021;0.0267;0.0000;0.0267;0.0267;0.0000;0.0348;0.0267;0.0267;0.0000;0.0267;0.0271;30;1;0.0;0.0;0.0000;0.0333;0.0333;0.0000;0.0;0.0333;0.0333;0.0333;0.0000;0.0;0.0333;0.0625;0.0;0.0000;0.0333;0.0333;0.0000;0.0;0.0500;0.0333;0.0333;0.0000;0.0;0.0333;0.0019;0.0010;0.0000;0.0333;0.0333;0.0000;0.0000;0.0000
291;0.0025;0.0;0.0000;0.0100;0.0010;0.0000;0.0;0.0000;0.0050;0.0000;0.0000;0.0;0.0020;0.0037;0.0000;0.0372;0.0270;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0012;0.0150;0.0000;0.0150;0.0150;0.0000;0.0000;0.0150;0.0000;0.0000;0.0150;0.0150;22;1;0.0;0.0;0.0000;0.0455;0.0455;0.0000;0.0;0.0000;0.0455;0.0000;0.0000;0.0;0.0455;0.0270;0.0;0.0000;0.0455;0.0455;0.0000;0.0;0.0000;0.0455;0.0000;0.0000;0.0;0.0455;0.0020;0.0010;0.0000;0.0455;0.0455;0.0000;0.0000;0.0000
292;0.0909;0.0;0.4000;0.1600;0.0190;0.2667;0.0;0.2000;0.0800;0.2333;0.6000;0.0;0.0340;0.2348;0.0519;0.0604;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0196;0.1117;0.4517;0.2103;0.1117;0.3684;0.3162;0.1295;0.3029;0.5475;0.1080;0.1258;308;19;0.0;0.0;0.0130;0.0519;0.0617;0.0130;0.0;0.0130;0.0519;0.0227;0.0097;0.0;0.0552;1.0000;0.0;0.4000;0.1600;0.0617;0.2667;0.0;0.2000;0.0800;0.2333;0.6000;0.0;0.0552;0.0291;0.0190;0.0012;0.0617;0.0617;1.0000;1.0000;1.0000
293;0.0455;0.0;0.1000;0.0300;0.0040;0.1333;0.0;0.1000;0.0150;0.0667;0.2000;0.0;0.0080;0.0342;0.0248;0.0320;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0058;0.0336;0.0473;0.0302;0.0336;0.0555;0.0484;0.0281;0.0393;0.0713;0.0336;0.0346;121;4;0.0;0.0;0.0083;0.0248;0.0331;0.0165;0.0;0.0165;0.0248;0.0165;0.0083;0.0;0.0331;0.5000;0.0;0.1000;0.0300;0.0331;0.1333;0.0;0.1000;0.0248;0.0667;0.2000;0.0;0.0331;0.0071;0.0040;0.0001;0.0331;0.0331;0.0000;1.0000;1.0000
294;0.0016;0.0;0.0000;0.0100;0.0030;0.0000;0.0;0.0000;0.0050;0.0000;0.0000;0.0;0.0020;0.0064;0.0038;0.0113;0.0179;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0001;0.0090;0.0000;0.0082;0.0090;0.0000;0.0000;0.0053;0.0000;0.0000;0.0047;0.0090;261;3;0.0;0.0;0.0000;0.0038;0.0115;0.0000;0.0;0.0000;0.0038;0.0000;0.0000;0.0;0.0038;0.0179;0.0;0.0000;0.0100;0.0115;0.0000;0.0;0.0000;0.0050;0.0000;0.0000;0.0;0.0038;0.0048;0.0030;0.0000;0.0115;0.0115;0.0000;0.0000;0.0000
295;0.0455;0.0;0.2000;0.0700;0.0070;0.2000;0.0;0.1500;0.0350;0.1667;0.4000;0.0;0.0140;0.1337;0.0824;0.0801;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0207;0.1232;0.2337;0.1232;0.1232;0.2042;0.1700;0.1232;0.1648;0.3601;0.1232;0.1322;85;7;0.0;0.0;0.0235;0.0824;0.0824;0.0353;0.0;0.0353;0.0824;0.0588;0.0235;0.0;0.0824;0.5000;0.0;0.2000;0.0824;0.0824;0.2000;0.0;0.1500;0.0824;0.1667;0.4000;0.0;0.0824;0.0129;0.0070;0.0006;0.0824;0.0824;0.0000;1.0000;1.0000
296;0.0909;0.0;0.1000;0.0400;0.0060;0.1333;0.0;0.1000;0.0200;0.1000;0.2000;0.0;0.0120;0.0650;0.0256;0.0374;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0091;0.0548;0.0734;0.0605;0.0548;0.0776;0.0678;0.0492;0.0842;0.1131;0.0548;0.0572;156;6;0.0;0.0;0.0064;0.0256;0.0385;0.0128;0.0;0.0128;0.0256;0.0192;0.0064;0.0;0.0385;1.0000;0.0;0.1000;0.0400;0.0385;0.1333;0.0;0.1000;0.0256;0.1000;0.2000;0.0;0.0385;0.0104;0.0060;0.0002;0.0385;0.0385;1.0000;1.0000;1.0000
297;0.0049;0.0;0.0000;0.0400;0.0080;0.0000;0.0;0.0000;0.0250;0.0000;0.0000;0.0;0.0120;0.0197;0.0244;0.0472;0.0541;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0014;0.0370;0.0000;0.0313;0.0370;0.0000;0.0000;0.0264;0.0000;0.0000;0.0302;0.0367;164;8;0.0;0.0;0.0000;0.0244;0.0488;0.0000;0.0;0.0000;0.0305;0.0000;0.0000;0.0;0.0366;0.0270;0.0;0.0000;0.0400;0.0488;0.0000;0.0;0.0000;0.0305;0.0000;0.0000;0.0;0.0366;0.0137;0.0080;0.0004;0.0488;0.0488;0.0000;0.0000;0.0000
298;0.0101;0.0;0.1000;0.0600;0.0110;0.0667;0.0;0.0500;0.0350;0.0333;0.0000;0.0;0.0220;0.0231;0.0464;0.0711;0.1111;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0042;0.0416;0.0166;0.0281;0.0416;0.0128;0.0107;0.0271;0.0089;0.0000;0.0416;0.0407;151;11;0.0;0.0;0.0066;0.0397;0.0728;0.0066;0.0;0.0066;0.0464;0.0066;0.0000;0.0;0.0728;0.1111;0.0;0.1000;0.0600;0.0728;0.0667;0.0;0.0500;0.0464;0.0333;0.0000;0.0;0.0728;0.0191;0.0110;0.0008;0.0728;0.0728;0.0000;1.0000;0.0000
299;0.0227;0.0;0.2000;0.0500;0.0070;0.1333;0.0;0.1500;0.0300;0.1000;0.0000;0.0;0.0140;0.0415;0.0376;0.0505;0.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0057;0.0672;0.1781;0.0699;0.0672;0.1439;0.1521;0.0625;0.1203;0.0000;0.0672;0.0691;133;7;0.0;0.0;0.0150;0.0376;0.0526;0.0150;0.0;0.0226;0.0451;0.0226;0.0000;0.0;0.0526;0.1667;0.0;0.2000;0.0500;0.0526;0.1333;0.0;0.1500;0.0451;0.1000;0.0000;0.0;0.0526;0.0124;0.0070;0.0004;0.0526;0.0526;0.0000;1.0000;0.0000
300;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;62;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
